conn_from,conn_to,edge_type
191443929Santos, 519361236OLIVE, husband
191443929Santos, 520274860Tommie, husband
191443929Santos, 698761883Frankie, husband
191443929Santos, 857804750Orrie, father
191443929Santos, 897258307GERALD, father
191443929Santos, 964655384Lon, father
191478176Lonzo, 609139673OLIVIA, father
191478176Lonzo, 625796887Francisco, father
191478176Lonzo, 902647185Hettie, husband
191676154Minervia, 144020743Dollie, niece
191676154Minervia, 188295801Merritt, wife
191676154Minervia, 232382828Alla, grand mother
191676154Minervia, 280933923Delos, aunt
191676154Minervia, 297873127DOREEN, grand mother
191676154Minervia, 300600860Zilpha, mother
191676154Minervia, 357341902Bess, mother
191676154Minervia, 391217224Lucretia, grand child
191676154Minervia, 436722302Roxie, grand mother
191676154Minervia, 503702360William, grand mother
191676154Minervia, 567343818Mona, grand mother
191676154Minervia, 690266691Alys, sister
191676154Minervia, 716714323Allen, mother
191676154Minervia, 753634539GARETH, wife
191676154Minervia, 776223560Hardie, wife
191676154Minervia, 812421139ANITA, mother
191676154Minervia, 912155035PERCIVAL, wife
191676154Minervia, 968336166WALTER, niece
192050064Eugenie, 057301757Robert, sister
192050064Eugenie, 214814094Hence, sister
192165198Marguerite, 146344115Gee, mother
192165198Marguerite, 659418704Enos, wife
192449069PAULA, 082031276Norris, wife
192449069PAULA, 755747096ANTONY, niece
192573008Emilie, 032282073Norval, wife
192573008Emilie, 262626061NICHOLAS, mother
192573008Emilie, 415335585SIDNEY, grand mother
192573008Emilie, 420088011Everette, wife
192573008Emilie, 430631928Elzie, wife
192573008Emilie, 517370451Docia, mother
192573008Emilie, 898013539VIOLET, mother
192597688MARK, 032281245Estie, brother
192597688MARK, 046463193HEATHER, uncle
192597688MARK, 227840795FRED, uncle
192597688MARK, 229073855DYLAN, father
192597688MARK, 242676404Alvina, husband
192597688MARK, 257783441Bert, father
192597688MARK, 305685536Daisie, husband
192597688MARK, 336680714Toney, father
192597688MARK, 380105117Arizona, father
192597688MARK, 592185502Indiana, uncle
192597688MARK, 632608793Eldora, husband
192597688MARK, 684784256Sallie, husband
192597688MARK, 747773983Bart, father
192597688MARK, 771299412Cecile, husband
192597688MARK, 956604624Ely, father
192900564TERRY, 541241009Bella, father
192900564TERRY, 547054380HELEN, father
192900564TERRY, 937357525REBEKAH, husband
192900564TERRY, 937871971Mac, father
192900564TERRY, 963344660KIMBERLEY, father
193096265Merida, 004844155MANDY, husband
193096265Merida, 913007684Ulysses, father
193288327Lidie, 310304418Don, wife
193712442SHANNON, 144020743Dollie, niece
193712442SHANNON, 391217224Lucretia, grand child
193712442SHANNON, 715601068SEAN, wife
193712442SHANNON, 968336166WALTER, niece
193756010Zola, 543959011BARBARA, sister
193908435Eola, 127333544Annetta, sister
193908435Eola, 330355387LEWIS, sister
193908435Eola, 488846950Eligah, sister
193908435Eola, 602411315Bart, sister
194084744AGNES, 103241632Baxter, sister
194084744AGNES, 222329081Linwood, brother
194084744AGNES, 355799144Cecile, sister
194084744AGNES, 607830360MABEL, brother
194084744AGNES, 625845296NICHOLAS, sister
194084744AGNES, 780859672Leda, brother
194084744AGNES, 893001237Omer, brother
194228650Glenn, 150480463Pierre, wife
194497982Alvah, 693982313Juanita, husband
194542751Edie, 151157690Delphia, husband
194542751Edie, 454064839Callie, father
195726655Ray, 352419308Netta, father
195726655Ray, 506092161Myra, husband
196058746Carson, 695752227Ettie, grand child
196058746Carson, 732802013Ruthie, nephew
196416953MARION, 638421012Ceylon, wife
196709207Kattie, 348650970Rice, niece
196709207Kattie, 733502437Ardella, niece
196730185Ottis, 133518882Roxanna, husband
196730185Ottis, 889817482Loula, father
196837541Lizzie, 126927171MELISSA, niece
196837541Lizzie, 182259600Luella, niece
196837541Lizzie, 662275892Lorene, niece
196837541Lizzie, 695752227Ettie, grand child
196837541Lizzie, 715643606Willis, wife
196837541Lizzie, 790765975IDA, mother
196974620Albertine, 135344020IAIN, wife
196974620Albertine, 391513523Andres, mother
196974620Albertine, 909007203Frances, mother
197033084JOSHUA, 066431803BESSIE, father
197033084JOSHUA, 326055941Dorothea, father
197033084JOSHUA, 964773946Elma, husband
197186251Bird, 021121201Evie, father
197186251Bird, 899997866Amie, father
197186251Bird, 956253251Dosha, husband
197577442Nellie, 018664557Bulah, grand child
197577442Nellie, 257245163Butler, husband
197577442Nellie, 385109558MORRIS, nephew
197577442Nellie, 913791947Ena, nephew
197643445CONSTANCE, 404807098Arch, wife
198160234Calvin, 132784149LORRAINE, husband
198184860Otto, 392527865America, brother
198184860Otto, 779055912Clyda, brother
198466970Ed, 009871737Harry, brother
198466970Ed, 500175424GLORIA, brother
198939698NELLIE, 003946711Creola, mother
198939698NELLIE, 123926295Matt, aunt
198939698NELLIE, 169441911LESLIE, mother
198939698NELLIE, 200400400Humphrey, mother
198939698NELLIE, 391217224Lucretia, grand child
198939698NELLIE, 451639732Howell, niece
198939698NELLIE, 515059608JAKE, aunt
198939698NELLIE, 579085603AIMEE, niece
198939698NELLIE, 754160033Jerry, mother
198939698NELLIE, 792135172Jabez, mother
198939698NELLIE, 801845828Ellar, sister
198939698NELLIE, 825039336Elmo, wife
198939698NELLIE, 829101714CHARLIE, wife
198939698NELLIE, 832776221KENNETH, wife
198939698NELLIE, 852290720Lilla, aunt
198939698NELLIE, 914046572Leola, niece
198939698NELLIE, 916600744Tilden, wife
199172162Manuela, 099729287Warner, mother
199172162Manuela, 675396497VICTORIA, mother
199172162Manuela, 705652087Freddie, mother
199172162Manuela, 739731409Harve, wife
199172162Manuela, 805590898Rolland, mother
199889123Tessie, 447661780Antonia, mother
199889123Tessie, 884053904Elihu, wife
200110140Clyde, 730765444Zeke, wife
200220370Alva, 096109884Author, sister
200220370Alva, 206115851Leslie, sister
200220370Alva, 723446419LILY, sister
200220370Alva, 985404688YASMIN, brother
200325107Lenora, 812329022Judge, wife
200336135Connie, 034718285Abby, mother
200336135Connie, 294789162Lillie, mother
200336135Connie, 842822864Will, wife
200400400Humphrey, 172206306SOPHIE, grand child
200400400Humphrey, 801845828Ellar, nephew
200921773Vivian, 950669673Philomena, husband
200953784Wilson, 076262835LYNDSEY, husband
201292205Hiram, 013310114ADA, husband
201292205Hiram, 064302659Maryann, father
201292205Hiram, 182259600Luella, husband
201292205Hiram, 345817530Maudie, husband
201292205Hiram, 524947821Georgiana, husband
201292205Hiram, 578192696Jerry, father
201292205Hiram, 623117184Aloysius, father
201292205Hiram, 633462594JOANNA, husband
201292205Hiram, 882588583Tommy, father
201292205Hiram, 903825345Bernie, father
201292205Hiram, 930053711DANIEL, father
201779890Lovina, 103663075Cornelius, wife
201779890Lovina, 470911314JEMMA, niece
201855901RHYS, 061509766Starling, brother
201855901RHYS, 106893005Nelle, brother
201855901RHYS, 297419653DAVID, sister
202279359Eleanora, 018664557Bulah, grand child
202279359Eleanora, 508332910Bernice, niece
202279359Eleanora, 583121162LEE, wife
202439823Buck, 061795339Larkin, father
202439823Buck, 061901202Nova, father
202439823Buck, 115500073Fayette, father
202439823Buck, 288690483Harrison, father
202439823Buck, 420754373KAYLEIGH, husband
202439823Buck, 437894236Marguerite, husband
202439823Buck, 475757294Ossie, husband
202439823Buck, 739565110SAM, father
202439823Buck, 774591454PERCY, father
202439823Buck, 904697848MILDRED, husband
202439823Buck, 922932703Bonnie, husband
202711774Evelina, 782438103TANYA, sister
202788522Dell, 352615426Mac, sister
203061840Abel, 058063896JULIA, father
203061840Abel, 214814094Hence, father
203061840Abel, 280076104Althea, husband
203061840Abel, 393674187Eunice, father
203061840Abel, 528202537Mignon, husband
203061840Abel, 669348378Ula, father
203061840Abel, 713993948Flora, father
203061840Abel, 746294281Lulu, husband
203061840Abel, 792494250Agustus, father
203061840Abel, 792613811Rosalie, husband
203061840Abel, 825572118Melva, father
203061840Abel, 996706461ANDREA, father
203629220Theodora, 044838216SUZANNE, mother
203629220Theodora, 347419661Vernon, wife
203733317Rosalee, 332992535Mason, sister
203993123Honora, 289094297Leo, wife
204333933Leroy, 606298904Nelle, husband
204377612Dempsey, 909876089Drucilla, husband
204449008Duke, 859393308Maude, father
204449008Duke, 992897761Onie, husband
204614335Adelbert, 018664557Bulah, grand child
204614335Adelbert, 397948860Celie, husband
204614335Adelbert, 698963387GERALDINE, nephew
204966820LESLEY, 300555147Marquis, wife
204966820LESLEY, 351213014Michel, mother
204966820LESLEY, 726431950Mallie, mother
205422368James, 168816341Sue, brother
205422368James, 174800388STEPHANIE, sister
205422368James, 354245788Leander, sister
205620644Sterling, 009601444Cora, father
205620644Sterling, 037834208Jesus, father
205620644Sterling, 383400233Emeline, father
205620644Sterling, 530256966BARBARA, husband
205620644Sterling, 758679286Eugenia, brother
206067878Louetta, 965944865Mettie, sister
206115851Leslie, 200220370Alva, sister
206195316Elige, 496430321Hardie, wife
206368705Mamie, 000036771Pierce, mother
206368705Mamie, 155611613Morton, mother
206368705Mamie, 475523151Hope, mother
206368705Mamie, 565585893Wm, wife
206368705Mamie, 731881152Shade, mother
206368705Mamie, 963636897Adelbert, mother
206439088Clem, 147303769IRENE, niece
206439088Clem, 172206306SOPHIE, grand child
206439088Clem, 973544974Christ, mother
207069691KENNETH, 532246195MARIA, husband
207118681Lorene, 667830777Samual, wife
207570724MARIAN, 691249726Weaver, wife
207589829Saul, 018664557Bulah, grand child
207589829Saul, 133000881Albin, father
207589829Saul, 183560076Edmonia, father
207589829Saul, 314682479Clarissa, father
207589829Saul, 695584986TERRY, father
207589829Saul, 753053246Paulina, husband
207876314Linnie, 147818811Valentine, sister
207876314Linnie, 294473925Grayce, sister
207968918Connie, 003824657Jackson, wife
207968918Connie, 018664557Bulah, grand child
207968918Connie, 274869590Abby, niece
207968918Connie, 895802290Nella, mother
208146233Lugenia, 695207123Amalia, grand child
208820744Elsie, 006927197Annabelle, nephew
208820744Elsie, 302387944LINDSAY, husband
208820744Elsie, 391217224Lucretia, grand child
208854855Jefferson, 458095571Pearl, brother
208888792Addie, 280574333Noah, wife
208888792Addie, 306388566Emil, wife
208888792Addie, 308437430Lacy, mother
208888792Addie, 418997520Robbie, mother
208888792Addie, 624957138Dempsey, wife
208888792Addie, 653381360Hester, mother
208888792Addie, 928007483HEIDI, mother
208888792Addie, 987722624Gustavus, wife
209205887FRANCESCA, 007428519Cruz, niece
209205887FRANCESCA, 018664557Bulah, grand child
209205887FRANCESCA, 586766760Calvin, wife
209242110Winfred, 106355298Lucretia, husband
209242110Winfred, 370623147Hilliard, father
209366621Mertie, 169557963Jackson, sister
209366621Mertie, 277450996Fletcher, sister
209366621Mertie, 468731510Malissa, brother
209366621Mertie, 699012941Pete, sister
209652357Angus, 808645630Matie, husband
209697919Leander, 018664557Bulah, grand child
209697919Leander, 136738005DORIS, husband
209758952George, 093367278CRAIG, wife
209758952George, 467661849CONOR, mother
209758952George, 497018563Ophelia, mother
209758952George, 763772642Ona, mother
210163549Roxie, 076775126Lucious, mother
210163549Roxie, 304889423ALFRED, mother
210163549Roxie, 430631928Elzie, wife
210163549Roxie, 466540462Rene, grand mother
210163549Roxie, 587227786MOHAMED, mother
210163549Roxie, 630221944Felicia, mother
210163549Roxie, 691864544Doctor, wife
210311152HANNAH, 430323622Flem, wife
210720655HILARY, 711202953Candido, wife
210755729Lyle, 036715567MOHAMMAD, father
210755729Lyle, 136754787ANDREA, husband
210755729Lyle, 209205887FRANCESCA, father
210755729Lyle, 232851457Paulina, father
210755729Lyle, 281106643Guadalupe, father
210755729Lyle, 356565660Loretta, husband
210755729Lyle, 450963147Tillie, husband
210755729Lyle, 465719187Anastasia, father
210755729Lyle, 517322018Omie, father
210755729Lyle, 769564011YVONNE, father
210776700ABBIE, 405385489CLAIR, brother
211251074George, 114598434Santos, mother
211251074George, 695238564Rafe, wife
211251074George, 769049550Firman, sister
211251074George, 770574793Allen, wife
211251074George, 966857995Chester, mother
211636673Lotta, 011111247Garfield, aunt
211636673Lotta, 405779688Allie, mother
211636673Lotta, 562826352Lonnie, sister
211636673Lotta, 604316022Ennis, wife
211636673Lotta, 688314853Earl, aunt
211636673Lotta, 955768072TONI, mother
211636673Lotta, 978119072Steve, aunt
211792359Elisabeth, 289448664Lessie, niece
211792359Elisabeth, 374972072Bernie, wife
211792359Elisabeth, 447299248Bonnie, mother
211792359Elisabeth, 531595853Oda, niece
211792359Elisabeth, 691528455Schuyler, mother
211921372Everett, 104113250Eloise, husband
211921372Everett, 695207123Amalia, grand child
212016570Pearl, 104181248Chas, wife
212016570Pearl, 595985034Miles, mother
212016570Pearl, 627959957GEORGIA, mother
212108838Loma, 597966634EDMUND, wife
212434186DENISE, 291525954Kizzie, sister
212680045Orville, 528359543Carey, husband
213139291Jennie, 065193624Evans, sister
213139291Jennie, 297419653DAVID, sister
213139291Jennie, 334189524Camilla, sister
213139291Jennie, 836384571Drucilla, sister
213176851Pinkie, 167347893Alda, niece
213176851Pinkie, 172206306SOPHIE, grand child
213780313VERONICA, 020581133Manford, wife
213780313VERONICA, 121231305Otto, mother
213780313VERONICA, 524363974Milton, mother
213780313VERONICA, 595410417Pierce, mother
213780313VERONICA, 865424860West, wife
213780313VERONICA, 975430998Miles, mother
213932674Katharine, 949682003Johnie, wife
214044728Mammie, 900829109Lavern, wife
214083543Billie, 865091710BLANCHE, brother
214286998MOLLY, 102870831DANIEL, mother
214286998MOLLY, 240627583Holly, wife
214286998MOLLY, 254408170Leonidas, mother
214286998MOLLY, 371539715OLIVER, wife
214286998MOLLY, 664509892Minta, mother
214286998MOLLY, 756758037Orla, mother
214286998MOLLY, 956548815Linwood, wife
214814094Hence, 099831212Grayce, sister
214814094Hence, 106893005Nelle, brother
214814094Hence, 192050064Eugenie, brother
214814094Hence, 446053777Donnie, brother
214814094Hence, 792494250Agustus, brother
214814094Hence, 919976893Elisabeth, brother
214911756Nimrod, 018664557Bulah, grand child
214911756Nimrod, 172206306SOPHIE, grand child
214911756Nimrod, 893497100Delphine, husband
214911756Nimrod, 990654538Maye, nephew
215034837ANDREA, 461643452Annabel, sister
215034837ANDREA, 468731510Malissa, brother
215034837ANDREA, 547224137KIRSTY, sister
215034837ANDREA, 650858508Titus, sister
215034837ANDREA, 688367237COURTNEY, sister
215034837ANDREA, 760466873Effie, sister
216265493Franklin, 542654795Adelle, father
216265493Franklin, 755818890Hessie, husband
216272814JADE, 131682303Beulah, mother
216272814JADE, 526083250Rubin, mother
216272814JADE, 576786504ADRIAN, wife
216272814JADE, 778968254Eleanora, mother
216272814JADE, 954399819Enos, mother
216295025Mart, 172206306SOPHIE, grand child
216370070Leona, 660421574Hayden, mother
216382059CONSTANCE, 564868396Dempsey, wife
216543675Freddie, 045787484AMANDA, sister
216543675Freddie, 165858216Zella, sister
216543675Freddie, 713668556Jonas, sister
216543675Freddie, 749372749Rosanna, sister
216622096Magdalena, 664600730Ira, wife
216803539Corda, 346209318Burton, wife
217256537Anderson, 154266763JACQUELINE, husband
217274754TERRY, 159310724EVELYN, husband
217274754TERRY, 547222358Morton, father
217314912STUART, 229900679Lindsey, brother
217314912STUART, 711275279Nonie, brother
217816412Lura, 448768468Flora, niece
217816412Lura, 648236033Elam, wife
217816412Lura, 695207123Amalia, grand child
217816412Lura, 766032164Abbott, niece
217954486Evert, 696886185Genevieve, father
217954486Evert, 994043500Onie, husband
218058292Zeb, 053729152Ford, brother
218058292Zeb, 540486695Ora, brother
218058292Zeb, 725954881CARL, brother
218058292Zeb, 757617133LEE, brother
218058292Zeb, 944151545LESLEY, brother
218085537Abby, 012069153Carlton, aunt
218085537Abby, 136754787ANDREA, sister
218085537Abby, 156310417Wood, aunt
218085537Abby, 167909137Tressa, sister
218085537Abby, 235883871Spurgeon, wife
218085537Abby, 271741661Warren, mother
218085537Abby, 350615676LINDSAY, aunt
